id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
1585,35,69,1984,11,Female,4346 El Camino Boulevard,30.33,-81.65,20710.0,42229.0,0.0,688,3
1245,54,58,1965,9,Female,780 Ocean Avenue,37.43,-76.54,21040.0,42900.0,111007.0,802,6
732,60,68,1959,8,Male,513 Tenth Avenue,37.68,-97.34,19224.0,39191.0,43396.0,756,6
476,68,71,1951,9,Male,26 El Camino Street,40.93,-76.25,20340.0,41473.0,98151.0,724,3
164,76,67,1943,8,Male,772 Lexington Street,40.84,-84.33,18287.0,37829.0,20185.0,658,4
40,71,74,1948,6,Male,2786 Forest Lane,39.92,-83.79,14342.0,29243.0,30686.0,726,4
1,43,74,1976,4,Female,113 Burns Lane,30.44,-87.18,22247.0,45360.0,14587.0,704,3
988,68,68,1951,4,Male,344 Washington Drive,29.91,-90.05,20042.0,39832.0,5377.0,785,4
660,31,68,1988,9,Female,256 Jefferson Street,37.55,-77.46,21602.0,44041.0,109159.0,680,2
1381,79,68,1940,10,Male,1699 West Lane,41.69,-81.33,24878.0,29517.0,2470.0,690,4
184,50,69,1969,4,Female,8886 Little Creek Street,42.83,-89.07,21348.0,43529.0,126175.0,797,6
1183,53,66,1966,5,Male,852 Tenth Boulevard,38.31,-85.76,16097.0,32820.0,23004.0,740,4
905,69,73,1950,11,Male,385 Maple Street,37.55,-122.26,47524.0,96901.0,182809.0,701,5
419,60,66,1959,11,Male,933 Valley Lane,38.14,-120.45,16448.0,33540.0,74530.0,734,5
1241,40,69,1979,3,Female,159 Plum Avenue,40.43,-84.38,24227.0,49396.0,39549.0,814,3
383,48,66,1971,9,Male,6606 Oak Drive,30.81,-92.65,16816.0,34287.0,77180.0,760,3
1816,39,69,1980,4,Female,251 Main Lane,40.47,-86.13,16794.0,34241.0,79551.0,784,2
497,63,65,1956,11,Male,8414 Tenth Drive,43.54,-96.73,25692.0,52380.0,8764.0,850,6
44,85,67,1934,12,Male,8651 Seventh Street,43.48,-124.16,16738.0,38194.0,1674.0,680,3
661,64,67,1956,1,Male,894 Ocean Avenue,40.68,-75.22,21005.0,42831.0,59948.0,566,3
939,80,59,1939,10,Female,4259 East Lane,40.04,-76.3,19945.0,34819.0,2971.0,696,2
947,63,71,1956,9,Male,4117 Fifth Avenue,40.64,-73.94,16985.0,34637.0,12623.0,710,4
1749,50,61,1969,7,Female,415 Elm Street,42.39,-83.05,8658.0,17657.0,21899.0,614,2
385,79,65,1941,2,Male,9983 Park Drive,32.23,-80.86,21679.0,30434.0,23883.0,740,7
1298,32,70,1987,12,Female,3535 West Drive,34.01,-118.2,12557.0,25603.0,26348.0,729,2
913,56,70,1963,5,Male,4943 Martin Luther King Lane,28.3,-81.41,13964.0,28476.0,0.0,693,3
1634,66,68,1953,3,Male,703 West Drive,26.18,-98.11,10091.0,20577.0,60152.0,825,4
804,64,67,1955,7,Male,37 River Boulevard,36.97,-86.44,14839.0,30252.0,24172.0,812,5
1703,47,65,1972,8,Female,1532 Birch Drive,39.08,-108.55,24115.0,49169.0,65994.0,747,2
1741,92,67,1927,10,Male,31 Hillside Lane,32.21,-110.88,17460.0,24960.0,889.0,707,9
472,50,64,1969,4,Male,4480 Hillside Avenue,42.34,-88.11,22578.0,46039.0,79738.0,672,4
366,50,68,1969,12,Female,773 12th Street,44.01,-88.55,19573.0,39911.0,93823.0,625,7
1638,79,64,1940,8,Female,6337 Spruce Street,44.67,-93.24,34186.0,57824.0,31354.0,668,5
1771,41,66,1978,12,Male,7662 Mountain View Boulevard,38.76,-121.28,25476.0,51943.0,61722.0,794,3
931,34,73,1985,12,Male,2707 Main Boulevard,35.1,-90.0,33974.0,69270.0,97114.0,540,1
1190,49,65,1970,8,Female,4480 Essex Drive,33.0,-80.17,21769.0,44383.0,42369.0,707,7
371,82,63,1937,3,Male,19176 Grant Drive,37.55,-77.46,43827.0,92368.0,2689.0,719,4
1404,52,71,1967,11,Female,68 Sixth Avenue,32.3,-95.47,17886.0,36472.0,80469.0,526,2
1364,47,72,1972,11,Male,37845 Main Street,32.93,-97.22,0.0,3.0,5.0,750,2
327,44,67,1975,7,Male,7485 Seventh Street,44.41,-71.97,18069.0,36843.0,52248.0,772,5
1500,53,66,1967,1,Male,270 Plum Street,38.44,-121.3,25949.0,52904.0,144534.0,680,4
1788,59,66,1960,9,Female,420 Littlewood Drive,29.71,-90.59,20521.0,41845.0,90940.0,673,4
1756,30,66,1989,10,Male,32 Fourth Drive,35.98,-78.91,28430.0,57969.0,92382.0,691,2
197,32,60,1987,5,Male,1867 Bayview Street,37.86,-84.65,15757.0,32128.0,58373.0,724,5
219,47,66,1973,2,Male,4541 Hill Boulevard,44.01,-84.8,11036.0,22505.0,27928.0,798,3
1820,60,65,1959,7,Female,822 Lake Drive,25.77,-80.2,18828.0,38394.0,69393.0,693,5
726,58,67,1961,8,Male,845 Littlewood Boulevard,33.79,-118.29,22032.0,44924.0,27297.0,717,3
20,86,67,1933,12,Female,3631 Plum Boulevard,32.42,-97.1,19477.0,23371.0,0.0,757,8
216,60,66,1959,5,Female,378 Fourth Boulevard,39.92,-85.36,16273.0,33178.0,85620.0,687,3
293,32,63,1987,8,Female,58221 Main Drive,35.22,-97.34,20640.0,42084.0,57760.0,661,5
1996,46,66,1973,6,Female,7853 Grant Street,29.43,-95.24,21956.0,44768.0,59862.0,728,3
1171,90,67,1929,12,Male,73 Summit Street,21.4,-157.73,26370.0,39214.0,0.0,781,5
819,55,77,1964,10,Female,4909 Maple Avenue,40.43,-79.97,18392.0,37495.0,28449.0,687,3
1079,65,60,1954,11,Female,422 Madison Lane,40.66,-73.63,48994.0,103294.0,39076.0,831,3
240,50,68,1970,2,Male,280 Lake Avenue,36.21,-83.29,17104.0,34868.0,51984.0,745,3
751,61,64,1958,8,Female,860 Martin Luther King Boulevard,33.45,-96.74,24364.0,49677.0,108399.0,593,4
773,67,65,1952,9,Male,486 West Boulevard,34.49,-85.84,15562.0,11029.0,3225.0,786,3
1294,39,63,1980,7,Female,2244 Mill Boulevard,40.69,-74.26,28993.0,59114.0,132715.0,730,2
1567,43,68,1976,8,Female,7874 Wessex Street,42.1,-76.26,19901.0,40576.0,54011.0,747,2
132,77,72,1942,5,Female,8407 Littlewood Street,27.48,-82.57,13972.0,31555.0,12777.0,696,4
178,47,66,1972,7,Female,27 Third Avenue,39.01,-94.28,24057.0,49045.0,0.0,727,3
1077,57,54,1962,12,Female,886 Plum Boulevard,39.12,-123.28,17899.0,12044.0,10323.0,576,3
914,38,71,1982,1,Male,10 Norfolk Boulevard,37.68,-97.34,22638.0,46160.0,87459.0,763,4
1840,46,71,1974,2,Female,576 Martin Luther King Street,45.49,-122.8,21702.0,44249.0,103229.0,706,5
550,76,70,1944,2,Male,4937 Maple Lane,47.54,-122.58,21219.0,30248.0,35766.0,763,4
977,83,67,1936,12,Female,237 Hill Boulevard,32.59,-96.68,13917.0,22873.0,0.0,710,5
933,50,69,1969,5,Male,7037 Wessex Avenue,36.36,-96.03,21234.0,43290.0,90238.0,690,4
938,28,73,1991,7,Female,875 Plum Street,38.97,-94.95,24982.0,50934.0,54406.0,720,3
621,51,63,1968,3,Male,2227 Federal Lane,29.19,-81.05,13425.0,27372.0,54474.0,612,1
1687,70,64,1949,12,Female,469 Grant Lane,35.11,-106.62,24485.0,40189.0,24169.0,621,1
810,77,65,1942,5,Female,239 West Drive,37.68,-85.22,16521.0,22540.0,16946.0,705,6
58,38,66,1981,4,Female,6561 George Avenue,38.81,-90.96,25756.0,52512.0,95640.0,706,2
1986,44,69,1975,12,Female,5887 Seventh Lane,37.68,-122.43,23752.0,48430.0,62384.0,716,2
1084,36,66,1984,1,Male,152 West Drive,47.26,-122.45,31518.0,64262.0,75415.0,775,4
1825,70,65,1949,9,Female,817 Ocean Avenue,39.69,-104.81,24849.0,45754.0,9066.0,718,4
98,80,67,1939,4,Female,7872 Oak Drive,40.14,-87.61,15755.0,16646.0,1639.0,590,2
615,35,65,1984,3,Female,3963 Essex Drive,29.43,-95.24,21956.0,44766.0,68989.0,713,2
1488,34,66,1985,11,Female,6427 12th Boulevard,41.65,-81.43,20155.0,41091.0,86837.0,695,6
211,43,71,1976,5,Male,441 River Street,34.61,-114.3,14214.0,28983.0,36482.0,755,3
1443,47,69,1972,7,Male,318 Ninth Lane,21.44,-158.18,17175.0,35016.0,54455.0,732,3
801,82,69,1938,2,Female,2303 12th Lane,32.73,-101.95,14989.0,23175.0,1626.0,723,5
655,49,66,1970,3,Female,211 Lexington Drive,41.44,-82.18,14880.0,30340.0,64661.0,552,3
669,38,62,1981,9,Female,2182 Martin Luther King Street,44.69,-73.45,20177.0,41141.0,71060.0,683,2
242,41,65,1978,6,Male,6389 El Camino Drive,42.19,-73.35,21365.0,43560.0,58544.0,850,5
300,40,64,1979,12,Male,69 Martin Luther King Street,41.36,-73.2,37131.0,75711.0,121251.0,750,1
1967,55,74,1964,9,Male,3570 North Boulevard,33.64,-117.67,30307.0,61793.0,686.0,767,4
434,31,74,1988,10,Female,7808 Lincoln Drive,42.02,-93.62,26190.0,53395.0,73370.0,785,3
1076,61,66,1958,8,Female,3987 11th Drive,35.05,-78.87,18316.0,37342.0,48611.0,779,5
723,59,68,1960,5,Female,3179 Seventh Drive,29.76,-95.38,17359.0,35397.0,55112.0,828,5
1398,52,66,1967,4,Male,304 Third Boulevard,40.85,-74.4,34756.0,70862.0,16595.0,745,5
1464,63,61,1957,1,Female,99 Valley Stream Street,42.8,-73.92,30839.0,49569.0,58019.0,682,2
1130,50,65,1970,1,Female,801 Mountain View Street,47.3,-122.31,21756.0,44355.0,44779.0,680,3
62,78,68,1941,11,Female,9911 Rose Street,41.13,-124.04,15296.0,22290.0,9235.0,716,6
1623,32,73,1987,4,Female,8121 North Boulevard,39.11,-84.46,17278.0,35227.0,25277.0,746,3
1416,73,65,1946,9,Female,8258 Jefferson Drive,43.03,-76.3,24172.0,48750.0,18724.0,709,8
1998,65,67,1954,9,Male,10 Third Avenue,37.56,-122.37,0.0,645.0,790.0,688,3
1299,40,70,1979,11,Female,2578 Park Boulevard,39.29,-85.76,18295.0,37299.0,31923.0,723,2
303,94,66,1926,1,Male,93 Lafayette Boulevard,40.48,-104.9,27185.0,60080.0,1807.0,690,6
1138,51,64,1968,3,Female,5334 11th Avenue,33.68,-86.39,20542.0,41886.0,107734.0,768,3
1750,47,55,1973,2,Female,892 Elm Street,41.8,-87.87,34681.0,70711.0,100226.0,741,2
1117,49,68,1970,4,Female,2350 Bayview Street,41.36,-97.97,13582.0,27691.0,24480.0,687,2
609,59,62,1961,2,Male,795 Tenth Street,32.91,-96.62,18408.0,37536.0,63386.0,717,3
1313,35,67,1985,1,Male,9853 Sussex Street,40.61,-79.83,14798.0,30172.0,39959.0,653,2
1558,47,65,1973,2,Female,675 Little Creek Drive,40.64,-73.94,25172.0,51330.0,106161.0,597,2
1763,49,66,1970,6,Male,6593 North Avenue,44.96,-93.26,18660.0,38039.0,27179.0,717,3
884,75,64,1945,2,Male,3095 Eighth Drive,42.97,-85.77,21663.0,42812.0,22171.0,631,4
126,63,65,1956,10,Male,5159 Wessex Avenue,34.72,-92.35,13047.0,26600.0,0.0,799,4
462,63,57,1956,9,Female,219 Ocean Avenue,40.62,-75.36,24571.0,50696.0,32793.0,767,5
467,38,65,1981,9,Male,969 Lexington Lane,35.06,-85.25,21988.0,44831.0,20906.0,705,3
1802,39,62,1980,11,Female,719 Third Lane,40.34,-74.44,29088.0,59313.0,102360.0,802,2
1563,49,67,1970,8,Female,924 Spruce Street,33.96,-118.27,11073.0,22583.0,62461.0,683,4
709,26,66,1993,9,Female,3114 East Street,42.92,-88.84,21057.0,42931.0,48783.0,742,3
1549,68,74,1952,1,Male,731 Martin Luther King Boulevard,29.76,-95.38,31072.0,63355.0,140526.0,747,5
1881,67,67,1952,9,Male,159 Mill Street,42.05,-83.38,22321.0,56542.0,9097.0,733,6
848,51,69,1968,5,Male,166 River Drive,38.86,-76.6,33529.0,68362.0,96182.0,711,2
802,35,67,1984,3,Female,3369 Wessex Avenue,38.74,-121.25,29367.0,59872.0,95927.0,752,4
859,51,72,1968,4,Male,865 Wessex Lane,36.15,-85.5,15955.0,32531.0,78193.0,631,4
441,41,64,1978,6,Female,608 Washington Drive,33.65,-84.86,22613.0,46108.0,64994.0,635,1
879,54,66,1966,2,Male,938 Forest Street,25.92,-97.48,11140.0,22714.0,27227.0,702,3
1437,77,65,1942,4,Female,456 Birch Lane,47.43,-122.92,19640.0,44807.0,13730.0,751,4
1413,39,65,1980,5,Female,796 Sussex Avenue,39.03,-87.05,15285.0,31170.0,33165.0,685,5
1710,33,69,1986,10,Female,928 Bayview Street,43.54,-89.46,19635.0,40029.0,0.0,787,3
107,50,70,1970,1,Male,1504 Lincoln Drive,34.29,-94.33,13123.0,26758.0,41064.0,734,5
1247,69,71,1950,9,Female,6466 Ninth Drive,35.54,-118.91,21654.0,44152.0,90526.0,700,5
1725,49,66,1970,9,Female,791 11th Boulevard,37.55,-77.46,20917.0,42652.0,133935.0,729,6
1145,43,65,1977,1,Female,7512 South Boulevard,44.26,-88.39,36825.0,75080.0,35268.0,747,3
1357,75,65,1944,12,Female,402 Birch Boulevard,47.2,-122.4,16941.0,11410.0,0.0,812,7
1344,61,65,1958,11,Male,186 Forest Avenue,42.58,-83.03,22974.0,46843.0,66529.0,736,2
1123,44,66,1975,7,Male,6882 Forest Drive,34.8,-79.54,13683.0,27896.0,42046.0,710,3
546,51,68,1969,1,Male,599 East Lane,41.68,-71.66,25111.0,51196.0,26617.0,681,3
430,52,67,1967,5,Female,903 Hill Boulevard,41.42,-87.35,26168.0,53350.0,128676.0,685,5
61,44,65,1976,2,Female,4121 Mountain View Boulevard,41.05,-73.74,45812.0,93406.0,151935.0,801,3
1621,66,69,1953,9,Male,900 Catherine Street,32.96,-117.12,36323.0,74059.0,144396.0,744,4
37,41,60,1978,7,Female,533 Sussex Drive,43.31,-76.57,17013.0,34690.0,48954.0,683,4
1793,37,63,1982,8,Male,5608 Hillside Avenue,34.77,-89.44,14367.0,29297.0,36303.0,825,4
1846,82,64,1937,10,Male,635 Sussex Drive,36.74,-91.86,14191.0,33356.0,938.0,566,4
116,31,68,1988,8,Male,168 Sussex Boulevard,42.95,-77.59,32973.0,67230.0,45269.0,685,2
752,65,64,1954,6,Female,5814 Lincoln Lane,40.82,-72.98,27376.0,64829.0,15537.0,664,3
683,61,66,1959,1,Male,201 Grant Drive,40.79,-77.85,25031.0,51039.0,0.0,704,5
75,80,66,1939,12,Female,6328 Forest Street,29.76,-95.38,18528.0,22326.0,1620.0,564,4
100,56,66,1963,9,Male,3982 Ocean View Street,35.98,-79.99,24005.0,48944.0,79960.0,813,7
1140,44,65,1975,7,Male,591 South Avenue,38.96,-95.25,27149.0,55351.0,152645.0,703,6
362,37,59,1983,1,Male,6680 River Avenue,36.07,-115.21,23889.0,48710.0,59824.0,792,3
1458,32,66,1987,6,Male,6106 Norfolk Boulevard,30.06,-89.93,17536.0,35755.0,61748.0,708,4
976,67,69,1952,8,Female,198 Lincoln Street,41.09,-73.42,30736.0,62669.0,70317.0,760,5
375,50,66,1970,2,Female,4492 Grant Drive,35.7,-81.21,18444.0,37617.0,57746.0,695,3
403,33,72,1986,7,Male,699 Third Avenue,32.15,-94.79,17898.0,36496.0,119670.0,759,1
983,77,67,1942,8,Male,8407 Forest Drive,43.45,-76.5,20447.0,47993.0,3080.0,827,5
542,52,65,1967,7,Female,4092 El Camino Lane,35.46,-97.51,14465.0,29496.0,49681.0,704,5
60,47,64,1972,8,Female,467 Birch Avenue,43.23,-77.06,16703.0,34057.0,59247.0,655,4
287,42,73,1977,8,Female,152 El Camino Boulevard,29.31,-95.01,21178.0,43181.0,57199.0,710,3
1857,32,66,1987,8,Male,4063 Burns Boulevard,40.77,-74.39,47698.0,97248.0,197100.0,775,5
1291,43,64,1976,11,Male,582 Essex Street,38.21,-91.16,17101.0,34869.0,53381.0,699,2
408,58,62,1961,4,Female,690 Hill Lane,45.4,-91.84,15371.0,31343.0,49537.0,741,3
173,63,62,1956,5,Female,440 North Street,32.45,-99.73,16665.0,30399.0,19404.0,668,4
1787,52,66,1967,9,Female,417 Hill Lane,38.04,-84.45,28583.0,58278.0,51539.0,689,6
438,32,66,1987,10,Female,12960 El Camino Lane,40.72,-74.17,16691.0,34034.0,55846.0,633,2
1988,59,67,1960,8,Male,763 Essex Avenue,25.77,-80.2,53676.0,109440.0,180865.0,737,5
1250,85,67,1935,1,Female,872 Lake Avenue,40.01,-78.36,15262.0,38499.0,1493.0,746,5
1072,48,62,1972,1,Female,940 First Drive,38.71,-92.08,19627.0,40017.0,75377.0,648,1
1202,63,65,1956,10,Female,881 Ocean View Street,41.83,-87.68,0.0,4.0,0.0,691,3
235,32,67,1987,12,Female,7012 11th Lane,40.71,-73.99,23874.0,48676.0,110589.0,721,4
1766,62,66,1957,9,Male,6076 Bayview Boulevard,43.06,-87.96,9995.0,20377.0,12092.0,789,4
1702,53,68,1967,2,Female,75011 Lafayette Drive,33.99,-117.53,19851.0,40470.0,87086.0,691,5
1142,52,62,1967,3,Male,544 Main Drive,42.15,-71.13,38878.0,79272.0,107029.0,716,3
48,69,63,1950,4,Male,5233 Valley Stream Street,35.11,-106.62,20993.0,16542.0,36831.0,733,3
1582,23,71,1996,10,Female,515 Tenth Lane,36.46,-121.82,29174.0,59479.0,69645.0,688,1
1862,25,65,1994,4,Female,7111 Lexington Avenue,41.57,-93.61,18568.0,37864.0,57052.0,686,1
1808,31,69,1988,8,Female,1415 Sixth Street,32.02,-102.1,17329.0,35331.0,55566.0,697,4
277,46,68,1974,2,Male,2292 South Street,33.77,-89.81,15568.0,31739.0,81905.0,799,5
478,54,71,1965,9,Male,9939 Mill Lane,34.05,-84.07,35710.0,72807.0,0.0,803,3
772,62,65,1957,10,Female,24684 Ocean View Boulevard,45.47,-122.37,22599.0,46075.0,139335.0,741,3
1429,62,66,1957,7,Female,4823 Lincoln Drive,39.76,-104.87,16459.0,33556.0,10619.0,799,4
1228,54,61,1965,7,Male,456 Sixth Boulevard,30.26,-97.74,23287.0,47482.0,59590.0,726,5
1242,52,69,1967,10,Female,549 Tenth Avenue,41.83,-87.68,14963.0,30509.0,56953.0,641,2
1759,87,69,1932,11,Female,983 George Boulevard,33.27,-117.28,22270.0,33279.0,1642.0,778,6
1058,61,67,1958,3,Male,5363 Tenth Lane,36.18,-87.34,17261.0,35196.0,51751.0,684,4
1730,52,65,1967,10,Female,445 West Boulevard,40.71,-74.06,21642.0,44128.0,148684.0,739,3
1224,42,66,1977,9,Male,763 Lexington Avenue,38.99,-76.93,26224.0,53464.0,20683.0,751,4
1940,40,65,1979,10,Female,464 Lake Drive,40.74,-73.85,13177.0,26865.0,19529.0,826,5
895,46,70,1973,8,Female,9503 South Street,34.23,-116.86,15515.0,31632.0,76538.0,832,3
1556,30,67,1989,7,Female,594 Mountain View Street,46.8,-100.76,23679.0,48277.0,110153.0,740,4
1972,73,68,1946,3,Female,3802 Maple Street,41.47,-81.67,9389.0,13089.0,10928.0,772,4
86,24,65,1995,6,Male,7675 Main Boulevard,33.0,-81.3,11384.0,23212.0,25138.0,799,3
1189,63,68,1956,11,Female,412 Spruce Boulevard,42.66,-73.79,15490.0,31582.0,23359.0,693,4
921,74,66,1945,5,Male,960 Mill Lane,42.98,-77.67,26072.0,54013.0,3628.0,779,8
393,41,64,1978,12,Male,3536 Burns Street,33.44,-94.07,15884.0,32387.0,65171.0,765,1
1254,61,65,1959,2,Female,576 Jefferson Boulevard,40.12,-88.64,16978.0,34619.0,13326.0,747,5
212,52,67,1968,2,Male,142 First Drive,32.79,-96.76,13799.0,28137.0,88482.0,797,6
1262,56,68,1963,11,Female,5814 Ocean Street,41.01,-121.47,13723.0,27981.0,62926.0,717,3
122,65,66,1954,3,Female,6303 South Boulevard,29.69,-91.3,19237.0,39221.0,45409.0,786,4
1118,25,70,1994,8,Female,166 Littlewood Lane,34.06,-118.35,40761.0,83104.0,222502.0,714,5
1274,49,61,1970,4,Female,824 West Drive,41.95,-71.7,24260.0,49464.0,123198.0,705,6
1453,37,73,1982,11,Female,4830 Ocean Drive,33.73,-87.28,17716.0,36122.0,51593.0,641,2
1903,50,68,1969,9,Female,9794 Essex Lane,47.68,-122.38,35031.0,71427.0,115702.0,709,3
604,60,65,1959,12,Male,53 Madison Street,39.84,-75.71,34744.0,70840.0,52578.0,736,4
1470,88,57,1931,9,Male,636 Main Avenue,30.79,-98.43,13088.0,22371.0,994.0,700,4
1856,51,65,1968,11,Male,1209 George Drive,34.93,-78.72,18376.0,37467.0,50461.0,784,4
1923,42,67,1977,8,Male,9387 Lincoln Boulevard,37.02,-93.47,17222.0,35119.0,57463.0,850,3
674,63,66,1957,1,Female,13 Sixth Boulevard,32.73,-117.08,13805.0,28147.0,25987.0,756,7
209,61,67,1959,1,Female,2111 Burns Street,31.65,-106.15,14322.0,29206.0,25966.0,716,6
924,48,75,1972,1,Female,6126 Ocean View Boulevard,40.06,-85.84,19810.0,40392.0,52417.0,645,1
1633,36,65,1984,1,Male,4172 Federal Drive,33.38,-111.87,21053.0,42927.0,132343.0,687,4
720,36,65,1983,5,Female,980 Federal Drive,42.38,-83.1,9710.0,19800.0,40038.0,682,3
264,49,67,1970,8,Male,468 Park Lane,40.23,-77.02,21728.0,44303.0,53407.0,696,1
827,61,71,1958,4,Female,9189 Valley Street,43.1,-75.23,15194.0,30984.0,39222.0,616,4
414,45,66,1975,1,Female,471 Eighth Lane,40.79,-74.47,55362.0,112875.0,44432.0,709,2
1439,28,65,1991,11,Female,5663 Martin Luther King Boulevard,36.19,-82.95,14406.0,29371.0,32300.0,715,2
843,35,64,1984,8,Male,4238 Lexington Lane,41.84,-87.75,13891.0,28325.0,38658.0,822,6
1008,52,69,1968,2,Female,38688 First Avenue,41.83,-87.68,22296.0,45462.0,68494.0,657,5
1834,32,66,1987,7,Female,767 Park Drive,33.57,-101.87,17444.0,35565.0,54634.0,681,3
679,57,69,1962,11,Male,1690 Main Avenue,41.27,-80.13,16809.0,34272.0,39514.0,765,4
398,49,69,1970,11,Female,6999 Lexington Lane,38.51,-121.49,18344.0,37401.0,76201.0,737,4
106,52,60,1967,10,Male,146 Plum Avenue,39.77,-86.14,14691.0,29957.0,60321.0,624,5
671,37,66,1982,4,Female,363 Main Lane,35.93,-89.92,16689.0,34032.0,68762.0,769,2
855,51,65,1969,1,Male,1047 Seventh Street,32.32,-90.2,11061.0,22557.0,63019.0,699,5
1030,44,71,1975,10,Male,168 Mill Drive,45.63,-122.52,22050.0,44963.0,90682.0,705,4
80,82,67,1937,8,Female,362 Martin Luther King Street,41.01,-84.47,15090.0,21815.0,1597.0,498,5
1331,49,70,1971,2,Female,6661 Mill Lane,47.11,-122.76,24044.0,49026.0,83385.0,718,1
205,38,68,1982,1,Male,839 Essex Lane,47.65,-111.38,19560.0,39882.0,77817.0,809,4
1048,59,63,1960,12,Female,265 Ocean Drive,29.79,-95.82,26422.0,53878.0,78143.0,779,4
1490,30,69,1989,4,Female,145 Spruce Street,39.86,-104.86,20522.0,41839.0,46226.0,761,4
1463,80,69,1940,1,Female,221 Catherine Boulevard,42.15,-74.53,14515.0,9766.0,66.0,732,4
952,29,66,1990,5,Male,7135 Ninth Lane,42.31,-71.16,62177.0,126775.0,28869.0,685,2
616,45,72,1974,5,Female,4173 Wessex Avenue,32.19,-88.05,17076.0,34817.0,63313.0,586,1
638,65,65,1955,2,Female,674 Elm Boulevard,41.54,-96.13,25102.0,16889.0,38489.0,679,5
1366,25,63,1994,9,Female,212 Lincoln Lane,30.33,-81.65,19617.0,40000.0,127951.0,767,3
973,55,68,1964,5,Male,1587 Rose Lane,34.51,-89.94,12285.0,25051.0,19465.0,734,4
1918,45,67,1974,6,Male,955 Seventh Avenue,32.59,-85.48,20782.0,42379.0,64124.0,550,1
1827,59,67,1960,5,Male,6320 East Avenue,33.25,-116.98,22727.0,46341.0,78610.0,686,6
672,37,68,1983,2,Male,95873 Madison Boulevard,35.81,-83.25,11755.0,23967.0,3880.0,722,4
1461,41,72,1978,12,Female,691 Valley Drive,41.24,-81.82,23559.0,48038.0,83238.0,704,6
256,75,65,1945,2,Male,863 Park Drive,35.82,-78.31,19485.0,22850.0,17453.0,714,6
1837,66,66,1953,5,Female,56 Tenth Boulevard,33.97,-118.24,11649.0,24947.0,1767.0,766,4
1815,59,66,1960,3,Female,8060 Pine Boulevard,41.82,-71.41,30403.0,61991.0,2151.0,758,4
464,36,64,1983,11,Male,2352 Bayview Boulevard,28.5,-81.37,33078.0,67444.0,93513.0,850,1
1579,81,70,1938,6,Female,7673 Plum Drive,27.95,-82.48,18881.0,28594.0,1821.0,728,5
465,47,72,1972,5,Male,38318 West Drive,34.42,-84.11,20581.0,41965.0,55700.0,724,2
1954,47,68,1973,1,Female,965 Wessex Street,33.94,-117.95,23740.0,48406.0,80441.0,683,3
1088,49,65,1970,11,Female,8893 Littlewood Lane,32.78,-79.99,17158.0,34982.0,134631.0,765,3
14,79,57,1940,12,Female,2487 Martin Luther King Drive,21.39,-158.01,21314.0,32232.0,21134.0,652,5
162,37,69,1983,1,Male,9550 Jefferson Street,42.56,-83.38,32423.0,66111.0,98102.0,771,5
1692,81,59,1938,8,Female,97339 Lake Avenue,41.03,-73.86,74205.0,162709.0,5642.0,542,3
380,46,70,1974,1,Male,3551 Spruce Boulevard,41.57,-93.61,18568.0,37857.0,57727.0,800,2
141,70,66,1949,7,Male,744 Lafayette Street,31.02,-96.48,17356.0,23082.0,23406.0,638,5
1348,83,64,1936,6,Male,873 Summit Street,40.64,-73.94,0.0,2.0,0.0,667,6
1256,37,68,1982,9,Male,1723 North Lane,41.2,-73.13,27589.0,56248.0,149587.0,728,4
169,85,71,1934,5,Male,2 11th Avenue,33.94,-80.39,14224.0,30451.0,93.0,686,4
1955,85,62,1934,4,Female,7016 Hillside Lane,35.54,-82.84,16248.0,28134.0,2081.0,674,2
1807,47,65,1972,12,Female,14780 Plum Lane,40.84,-73.87,25537.0,52065.0,98613.0,828,5
257,52,65,1967,9,Male,858 Martin Luther King Drive,34.2,-118.39,15239.0,31070.0,86747.0,708,4
987,52,67,1967,10,Male,6785 Essex Lane,39.14,-77.21,30179.0,61532.0,26832.0,683,4
1141,66,57,1953,10,Male,35 Essex Drive,36.48,-80.61,15838.0,27266.0,19798.0,777,5
1682,57,69,1962,5,Male,241 Hillside Lane,47.91,-97.07,23910.0,48750.0,117616.0,716,5
172,47,66,1972,4,Female,9020 North Street,39.85,-88.93,22153.0,45164.0,0.0,730,3
315,54,69,1966,1,Male,112 Burns Lane,40.78,-81.52,20783.0,42379.0,136748.0,692,3
39,54,67,1965,5,Female,984 Eighth Avenue,41.29,-72.36,30281.0,61740.0,126015.0,583,2
155,86,69,1933,11,Female,235 Fourth Street,31.31,-89.3,14383.0,9678.0,812.0,688,6
1305,46,73,1974,2,Female,2794 Seventh Drive,35.33,-89.88,19115.0,38971.0,0.0,784,3
1504,85,71,1934,7,Male,5993 12th Lane,33.57,-101.87,12187.0,12826.0,1550.0,734,5
1105,77,60,1942,6,Male,766 Mountain View Drive,26.21,-98.31,14275.0,22104.0,20031.0,670,3
948,53,65,1966,12,Female,1540 El Camino Avenue,26.74,-80.12,18205.0,37119.0,55010.0,718,5
862,25,67,1995,1,Female,8482 Elm Lane,32.42,-96.67,21032.0,42883.0,65917.0,807,3
1514,53,58,1966,11,Female,6733 Third Boulevard,41.37,-82.1,18110.0,36925.0,89762.0,721,5
526,51,62,1968,3,Female,54870 Lexington Drive,25.77,-80.2,31625.0,64481.0,114394.0,627,5
